Other Store Based Retailing,Dollars (millions),H27,Additions to fixed assets,Financial position,108,ANZSIC06 group G427,Finance,Total,Group
2013,Level 3,II11,Road Transport,Dollars (millions),H10,Indirect taxes,Financial performance,400.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H11,Depreciation,Financial performance,415.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H12,Salaries and wages paid,Financial performance,1665.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H13,Redundancy and severance,Financial performance,4.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,4243.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H20,Non-operating expenses,Financial performance,45.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H21,Opening stocks,Financial performance,28.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H22,Closing stocks,Financial performance,30.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H23,Surplus before income tax,Financial performance,445.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H24,Total assets,Financial position,5294.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H25,Current assets,Financial position,1556.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H26,Fixed tangible assets,Financial position,C,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H27,Additions to fixed assets,Financial position,818.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H28,Disposals of fixed assets,Financial position,236.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H29,Other assets,Financial position,C,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H30,Total equity and liabilities,Financial position,5294.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1741.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H32,Current liabilities,Financial position,1763.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars (millions),H33,Other liabilities,Financial position,1790.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars,H34,Total income per employee count,Financial ratios,220700.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Dollars,H35,Surplus per employee count,Financial ratios,13400.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Percentage,H36,Current ratio,Financial ratios,88.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Percentage,H37,Quick ratio,Financial ratios,87.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Percentage,H39,Return on equity,Financial ratios,26.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Percentage,H40,Return on total assets,Financial ratios,8.00,ANZSIC06 groups I461 and I462
2013,Level 3,II11,Road Transport,Percentage,H41,Liabilities structure,Financial ratios,33.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H01,Total income,Financial performance,7351.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H04,Sales of goods and services,Financial performance,7057.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,71.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,152.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H07,Non-operating income,Financial performance,71.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H08,Total expenditure,Financial performance,6907.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H09,Interest and donations,Financial performance,138.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H10,Indirect taxes,Financial performance,400.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H11,Depreciation,Financial performance,415.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H12,Salaries and wages paid,Financial performance,1665.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H13,Redundancy and severance,Financial performance,4.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,4243.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H20,Non-operating expenses,Financial performance,45.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H21,Opening stocks,Financial performance,28.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H22,Closing stocks,Financial performance,30.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H23,Surplus before income tax,Financial performance,445.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H24,Total assets,Financial position,5294.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H25,Current assets,Financial position,1556.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H26,Fixed tangible assets,Financial position,C,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H27,Additions to fixed assets,Financial position,818.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H28,Disposals of fixed assets,Financial position,236.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H29,Other assets,Financial position,C,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H30,Total equity and liabilities,Financial position,5294.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1741.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H32,Current liabilities,Financial position,1763.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars (millions),H33,Other liabilities,Financial position,1790.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars,H34,Total income per employee count,Financial ratios,220700.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Dollars,H35,Surplus per employee count,Financial ratios,13400.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Percentage,H36,Current ratio,Financial ratios,88.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Percentage,H37,Quick ratio,Financial ratios,87.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Percentage,H39,Return on equity,Financial ratios,26.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Percentage,H40,Return on total assets,Financial ratios,8.00,ANZSIC06 groups I461 and I462
2013,Level 4,II111,Road Transport,Percentage,H41,Liabilities structure,Financial ratios,33.00,ANZSIC06 groups I461 and I462
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H01,Total income,Financial performance,7445.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H04,Sales of goods and services,Financial performance,6786.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H07,Non-operating income,Financial performance,C,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H08,Total expenditure,Financial performance,6794.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H09,Interest and donations,Financial performance,124.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H10,Indirect taxes,Financial performance,19.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H11,Depreciation,Financial performance,430.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H12,Salaries and wages paid,Financial performance,1445.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H13,Redundancy and severance,Financial performance,C,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,4683.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H20,Non-operating expenses,Financial performance,93.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H21,Opening stocks,Financial performance,49.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H22,Closing stocks,Financial performance,53.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H23,Surplus before income tax,Financial performance,655.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H24,Total assets,Financial position,7201.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H25,Current assets,Financial position,2680.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H26,Fixed tangible assets,Financial position,C,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H27,Additions to fixed assets,Financial position,404.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H28,Disposals of fixed assets,Financial position,152.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H29,Other assets,Financial position,C,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H30,Total equity and liabilities,Financial position,7201.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2392.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H32,Current liabilities,Financial position,2873.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H33,Other liabilities,Financial position,1936.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars,H34,Total income per employee count,Financial ratios,426900.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars,H35,Surplus per employee count,Financial ratios,37600.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H36,Current ratio,Financial ratios,93.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H37,Quick ratio,Financial ratios,91.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H39,Return on equity,Financial ratios,27.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H40,Return on total assets,Financial ratios,9.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H41,Liabilities structure,Financial ratios,33.00,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2013,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H01,Total income,Financial performance,6649.00,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2013,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H04,Sales of goods and services,Financial performance,6212.00,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2013,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,"ANZSIC06 groups I510, I521, I522, I529, and I530"
